institution;country;production;year
Florida State College at Jacksonville;United States;9;2018
Shirak State University;Armenia;7;2018
Catholic University of Applied Sciences Freiburg;Germany;27;2018
Indiana University – Purdue University Fort Wayne;United States;125;2018
Universidade Salvador;Brazil;369;2018
Institut National des Sciences Appliquées de Rennes;France;362;2018
Pushkin Leningrad State University;Russia;53;2018
Sher-i-Kashmir Institute of Medical Sciences;India;342;2018
Islamic Azad University Kerman;Iran;435;2018
Vasyl Stefanyk Precarpathian National University;Ukraine;355;2018
Pandit Deendayal Petroleum University;India;277;2018
Universidade Metodista de São Paulo;Brazil;376;2018
Hiram College;United States;19;2018
Kyoto Sangyo University;Japan;283;2018
Amity University;United Arab Emirates;322;2018
Parc Científic de la Universitat de València;Spain;368;2018
Tokyo Gakugei University;Japan;182;2018
Danylo Halytsky Lviv National Medical University;Ukraine;478;2018
REVA University;India;225;2018
Universitat de Vic - Universitat Central de Catalunya;Spain;299;2018
Universidad Mayor de San Andrés;Bolivia;323;2018
Jawaharlal Nehru Technological University Anantapur;India;449;2018
Pontificia Universidad Católica Argentina;Argentina;379;2018
Isparta University of Applied Sciences;Türkiye;241;2018
Mutah University;Jordan;227;2018
Universitas Muhammadiyah Sukabumi;Indonesia;359;2018
Moscow Polytechnic University;Russia;282;2018
EURECOM;France;279;2018
National Kaohsiung University of Applied Sciences;Taiwan;112;2018
HEC Paris;France;255;2018
Lanzhou City University;China;401;2018
Shenzhen University Health Science Center;China;305;2018
University of Boumerdes;Algeria;431;2018
Guangdong University of Finance;China;202;2018
Prairie View A&M University;United States;218;2018
St.John's Medical College Hospital;India;251;2018
Ming Chuan University;Taiwan;210;2018
Stuttgart University of Applied Sciences;Germany;73;2018
St. Petersburg State Technological Institute;Russia;236;2018
National University;United States;461;2018
Military Institute of Engineering;Brazil;267;2018
Dr. Babasaheb Ambedkar Marathwada University;India;314;2018
Temuco Catholic University;Chile;307;2018
Abu Dhabi University;United Arab Emirates;373;2018
Sciences Po Bordeaux;France;325;2018
Universität Koblenz;Germany;317;2018
Loyola University Maryland;United States;221;2018
National University of Science and Technology;Zimbabwe;211;2018
Universidad Externado de Colombia;Colombia;310;2018
Ufa State Aviation Technical University;Russia;408;2018
Tampere University of Applied Sciences;Finland;150;2018
Health Sciences University of Hokkaido;Japan;181;2018
International Hellenic University;Greece;53;2018
Sanata Dharma University;Indonesia;466;2018
Faculdade de Ciências Médicas da Santa Casa de São Paulo;Brazil;259;2018
Kakatiya University;India;223;2018
Universidade Franciscana;Brazil;270;2018
Universitas Muhammadiyah Pontianak;Indonesia;450;2018
Zurich University of Applied Sciences in Business Administration;Switzerland;198;2018
Morgantown High School;United States;254;2018
City College;United States;154;2018
Dayeh University;Taiwan;157;2018
Kamineni Institute of Dental Sciences;India;332;2018
Shandong Institute of Business and Technology;China;162;2018
Himeji University;Japan;5;2018
Khulna University of Engineering and Technology;Bangladesh;203;2018
University of Puerto Rico, Medical Sciences Campus;Puerto Rico;259;2018
Kyoto Prefectural University;Japan;207;2018
BRAC University;Bangladesh;328;2018
Universitas Muhammadiyah Sumatera Barat;Indonesia;283;2018
Dr. D.Y. Patil Vidyapeeth, Pune;India;223;2018
Reichman University;Israel;358;2018
Universitas Islam Malang;Indonesia;354;2018
Future University in Egypt;Egypt;193;2018
Wakayama University;Japan;207;2018
St. John's College of Nursing;United States;57;2018
Universitas PGRI Madiun;Indonesia;465;2018
Universitas Islam Negeri Raden Fatah Palembang;Indonesia;305;2018
National Ilan University;Taiwan;271;2018
Gelişim Üniversitesi;Türkiye;252;2018
University of Defence;Czechia;305;2018
University of Palangka Raya;Indonesia;261;2018
Minnesota State University, Mankato;United States;190;2018
Universidad de Panamá;Panama;255;2018
Jawaharlal Nehru Technological University, Kakinada;India;394;2018
Universidad Científica del Sur;Peru;180;2018
Kanagawa Institute of Technology;Japan;196;2018
Ankara Hacı Bayram Veli University;Türkiye;109;2018
University of Antananarivo;Madagascar;264;2018
University of Health Sciences;Somalia;255;2018
Utkal University;India;210;2018
Bursa Technical University;Türkiye;278;2018
Universitas Jenderal Achmad Yani;Indonesia;378;2018
École des Mines de Douai;France;37;2018
Volgograd State University;Russia;457;2018
São Paulo State Technological College;Brazil;429;2018
Universidade Regional do Noroeste do Estado do Rio Grande do Sul;Brazil;373;2018
Madrid Institute for Advanced Studies;Spain;357;2018
Escola Bahiana de Medicina e Saúde Pública;Brazil;358;2018
Xinxiang University;China;155;2018
Universitas 17 Agustus 1945 Samarinda;Indonesia;430;2018
HTW Berlin - University of Applied Sciences;Germany;272;2018
Changchun Institute of Technology;China;113;2018
University of Tripoli;Libya;245;2018
University of Ngaoundéré;Cameroon;267;2018
Universidade do Vale do Paraíba;Brazil;219;2018
INSEAD;France;182;2018
Hiroshima Institute of Technology;Japan;196;2018
Manav Rachna International Institute of Research and Studies;India;271;2018
Hemwati Nandan Bahuguna Garhwal University;India;269;2018
Muria Kudus University;Indonesia;314;2018
Zhengzhou University of Aeronautics;China;114;2018
St. Boniface Hospital;Canada;206;2018
Yenepoya University;India;312;2018
Chia Nan University of Pharmacy and Science;Taiwan;242;2018
Yuri Gagarin State Technical University of Saratov;Russia;530;2018
Walisongo State Islamic University;Indonesia;304;2018
Saint Joseph's University;United States;213;2018
King University;United States;196;2018
Beijing Institute of Aeronautical Materials;China;200;2018
Setsunan University;Japan;144;2018
Hunan Institute of Science and Technology;China;135;2018
Southwestern University;United States;98;2018
University of New England;United States;244;2018
Xi'an Peihua University;China;278;2018
Inner Mongolia Normal University;China;151;2018
Université Nantes Angers Le Mans;France;231;2018
Berliner Hochschule für Technik;Germany;309;2018
Babasaheb Bhimrao Ambedkar University;India;364;2018
Connecticut College;United States;114;2018
Imperial Valley College;United States;77;2018
Stony Brook School;United States;159;2018
Afe Babalola University;Nigeria;267;2018
Thai Nguyen University;Vietnam;295;2018
Kedge Business School;France;459;2018
West Ukrainian National University;Ukraine;336;2018
Institut Superieur de l'Aeronautique et de l'Espace (ISAE-SUPAERO);France;285;2018
Universidade de Sorocaba;Brazil;402;2018
Universidade de Taubaté;Brazil;238;2018
Agriculture and Forestry University;Nepal;167;2018
Universidade Aberta;Portugal;339;2018
KPR Institute of Engineering and Technology;India;156;2018
Universitas Pekalongan;Indonesia;230;2018
Saint Petersburg State Pediatric Medical University;Russia;259;2018
Université d'Oran 2;Algeria;454;2018
Integral University;India;288;2018
Georg Simon Ohm University of Applied Sciences Nuremberg;Germany;177;2018
Chelyabinsk State University;Russia;246;2018
International University;Cambodia;163;2018
Tohoku Gakuin University;Japan;135;2018
Siberian State Medical University;Russia;254;2018
Maltepe University;Türkiye;252;2018
King's College - North Carolina;United States;103;2018
University of Rio Grande and Rio Grande Community College;United States;184;2018
Universidad Santo Tomás;Colombia;479;2018
Changchun University of Chinese Medicine;China;171;2018
Universidade Federal do Oeste do Pará;Brazil;513;2018
Centro Universitário Cesumar;Brazil;264;2018
Tomsk State University of Control Systems and Radio-Electronics;Russia;316;2018
Alabama Agricultural and Mechanical University;United States;241;2018
institut Camille-Jordan;France;207;2018
Eduardo Mondlane University;Mozambique;351;2018
Veer Surendra Sai University of Technology;India;424;2018
Universidad de San Martín de Porres;Peru;376;2018
Punjab Technical University;India;531;2018
Shupyk National Healthcare University of Ukraine;Ukraine;399;2018
Xi'an Aeronautical University;China;216;2018
Universitas Budi Luhur;Indonesia;860;2018
National University of Medical Sciences;Pakistan;321;2018
Osaka Electro-Communication University;Japan;116;2018
Osun State University;Nigeria;194;2018
Polytechnic University of Puerto Rico;Puerto Rico;284;2018
Anderson University - South Carolina;United States;215;2018
Shanghai International Studies University;China;168;2018
Marconi University;Italy;384;2018
Fernando Pessoa University;Portugal;266;2018
Universitas Garut;Indonesia;306;2018
Kharkiv National University of Radio Electronics;Ukraine;311;2018
Vladimir State University;Russia;331;2018
Navarre Institute of Health Research;Spain;327;2018
University of the Coast;Colombia;281;2018
New College;United Kingdom;126;2018
Center for Excellence in Brain Science and Intelligence Technology;China;395;2018
University of Azad Jammu and Kashmir;Pakistan;265;2018
Atal Bihari Vajpayee Indian Institute of Information Technology and Management;India;238;2018
Kazan State Technical University named after A. N. Tupolev;Russia;422;2018
North Sumatra Islamic University;Indonesia;408;2018
Scotland's Rural College;United Kingdom;245;2018
English and Foreign Languages University;India;146;2018
Anhui Science and Technology University;China;173;2018
Mehran University of Engineering and Technology;Pakistan;402;2018
Moscow State University of Fine Chemical Technologies;Russia;148;2018
Universidade Regional Integrada do Alto Uruguai e das Missões;Brazil;369;2018
Instituto Federal do Rio Grande do Norte;Brazil;386;2018
IAIN Kudus;Indonesia;353;2018
Universitas PGRI Palembang;Indonesia;284;2018
Park University;United States;261;2018
École d'Ingénieurs en Chimie et Sciences du Numérique;France;163;2018
Universitas Pasundan;Indonesia;382;2018
King Edward Medical University;Pakistan;195;2018
Chaudhary Charan Singh University;India;160;2018
Samara State Medical University;Russia;261;2018
Kharkiv National Medical University;Ukraine;318;2018
Rochester College;United States;4;2018
National University of Advanced Legal Studies;India;10;2018
Qarshi University;Pakistan;23;2018
Private University of Trujillo;Peru;23;2018
Centro Universitário Barriga Verde;Brazil;31;2018
Volga Region State University of Service;Russia;32;2018
Azerbaijan University of Languages;Azerbaijan;15;2018
Korea University;Japan;15;2018
Harbin Finance University;China;27;2018
Kobe Design University;Japan;9;2018
University of Travnik;Bosnia and Herzegovina;34;2018
École Normale Supérieure Casablanca;Morocco;14;2018
University of Gharyan;Libya;24;2018
Thai Nguyen University of Medicine and Pharmacy;Vietnam;23;2018
Seijo University;Japan;23;2018
Sapporo Gakuin University;Japan;19;2018
Aaron Marcus and Associates;United States;11;2018
Mount Mercy University;United States;15;2018
University of the Immaculate Conception;Philippines;17;2018
University of Mount Olive;United States;7;2018
Hochschule für Musik Freiburg;Germany;25;2018
Lugansk National Agrarian University;Ukraine;13;2018
Loei Rajabhat University;Thailand;31;2018
Kanazawa Gakuin University;Japan;10;2018
Carroll College;United States;9;2018
Davis & Elkins College;United States;6;2018
Academy of Music in Kraków;Poland;16;2018
Institute for Bulgarian Language;Bulgaria;14;2018
Rottenburg University of Applied Forest Sciences;Germany;34;2018
Japanese Red Cross College of Nursing;Japan;22;2018
Fundación Universitaria Agraria de Colombia - UNIAGRARIA;Colombia;30;2018
Juan Agustín Maza University;Argentina;35;2018
Al-Razi University;Yemen;10;2018
Odessa National A. V. Nezhdanova Academy of Music;Ukraine;11;2018
Shri Dharmasthala Manjunatheshwara University;India;1;2018
Ajeenkya DY Patil University;India;5;2018
Osun State Polytechnic, Iree;Nigeria;16;2018
New Brunswick Theological Seminary;United States;10;2018
Hardin–Simmons University;United States;11;2018
Ishikawa Prefectural Nursing University;Japan;12;2018
Vysoká škola manažmentu, City University of Seattle;Slovakia;13;2018
University of Management and Administration in Zamosc;Poland;28;2018
Vidya Prathishthan;India;23;2018
Moscow State Regional Socio-Humanitarian Institute;Russia;20;2018
École Nationale Supérieure d'Architecture de Lyon;France;30;2018
Institute of Mental Health and Neurosciences;India;31;2018
Tokyo University of Social Welfare;Japan;19;2018
Buena Vista University;United States;14;2018
Stockholm School of Economics in Riga;Latvia;18;2018
École Supérieure Privée d'Ingénierie et de Technologies;Tunisia;15;2018
Faculdade Sumaré;Brazil;28;2018
Federal Polytechnic, Bida;Nigeria;34;2018
Shin Ansan University;South Korea;14;2018
Bluffton University;United States;10;2018
Shigakkan University;Japan;13;2018
Northwestern University in Qatar;Qatar;31;2018
Osh Technological University;Kyrgyzstan;7;2018
Universidad Politécnica y Artística del Paraguay;Paraguay;5;2018
Yantai Automobile Engineering Professional College;China;7;2018
Universitas Sintuwu Maroso;Indonesia;15;2018
Barbados Community College;Barbados;14;2018
University of Teacher Education Zug;Switzerland;27;2018
