institution;country;production;year
Osun State University;Nigeria;158;2015
Polytechnic University of Puerto Rico;Puerto Rico;259;2015
Anderson University - South Carolina;United States;183;2015
Shanghai International Studies University;China;110;2015
Marconi University;Italy;252;2015
Fernando Pessoa University;Portugal;181;2015
Universitas Garut;Indonesia;130;2015
Kharkiv National University of Radio Electronics;Ukraine;155;2015
Vladimir State University;Russia;204;2015
Navarre Institute of Health Research;Spain;149;2015
University of the Coast;Colombia;116;2015
New College;United Kingdom;79;2015
Center for Excellence in Brain Science and Intelligence Technology;China;85;2015
University of Azad Jammu and Kashmir;Pakistan;102;2015
Atal Bihari Vajpayee Indian Institute of Information Technology and Management;India;245;2015
Kazan State Technical University named after A. N. Tupolev;Russia;191;2015
North Sumatra Islamic University;Indonesia;17;2015
Scotland's Rural College;United Kingdom;241;2015
English and Foreign Languages University;India;141;2015
Anhui Science and Technology University;China;204;2015
Mehran University of Engineering and Technology;Pakistan;94;2015
Moscow State University of Fine Chemical Technologies;Russia;252;2015
Universidade Regional Integrada do Alto Uruguai e das Missões;Brazil;309;2015
Instituto Federal do Rio Grande do Norte;Brazil;270;2015
IAIN Kudus;Indonesia;64;2015
Universitas PGRI Palembang;Indonesia;28;2015
Park University;United States;263;2015
École d'Ingénieurs en Chimie et Sciences du Numérique;France;180;2015
Universitas Pasundan;Indonesia;108;2015
King Edward Medical University;Pakistan;71;2015
Chaudhary Charan Singh University;India;121;2015
Samara State Medical University;Russia;87;2015
Kharkiv National Medical University;Ukraine;163;2015
Rochester College;United States;15;2015
National University of Advanced Legal Studies;India;13;2015
Qarshi University;Pakistan;1;2015
Private University of Trujillo;Peru;14;2015
Centro Universitário Barriga Verde;Brazil;21;2015
Volga Region State University of Service;Russia;13;2015
Azerbaijan University of Languages;Azerbaijan;18;2015
Korea University;Japan;22;2015
Harbin Finance University;China;7;2015
Kobe Design University;Japan;15;2015
University of Travnik;Bosnia and Herzegovina;7;2015
École Normale Supérieure Casablanca;Morocco;6;2015
University of Gharyan;Libya;21;2015
Thai Nguyen University of Medicine and Pharmacy;Vietnam;11;2015
Seijo University;Japan;15;2015
Sapporo Gakuin University;Japan;6;2015
Aaron Marcus and Associates;United States;66;2015
Mount Mercy University;United States;9;2015
University of the Immaculate Conception;Philippines;46;2015
University of Mount Olive;United States;21;2015
Hochschule für Musik Freiburg;Germany;14;2015
Lugansk National Agrarian University;Ukraine;4;2015
Loei Rajabhat University;Thailand;6;2015
Kanazawa Gakuin University;Japan;10;2015
Carroll College;United States;16;2015
Davis & Elkins College;United States;5;2015
Academy of Music in Kraków;Poland;6;2015
Institute for Bulgarian Language;Bulgaria;13;2015
Rottenburg University of Applied Forest Sciences;Germany;5;2015
Japanese Red Cross College of Nursing;Japan;8;2015
Fundación Universitaria Agraria de Colombia - UNIAGRARIA;Colombia;13;2015
Juan Agustín Maza University;Argentina;8;2015
Al-Razi University;Yemen;2;2015
Odessa National A. V. Nezhdanova Academy of Music;Ukraine;4;2015
Osun State Polytechnic, Iree;Nigeria;12;2015
New Brunswick Theological Seminary;United States;19;2015
Hardin–Simmons University;United States;7;2015
Ishikawa Prefectural Nursing University;Japan;16;2015
Vysoká škola manažmentu, City University of Seattle;Slovakia;16;2015
University of Management and Administration in Zamosc;Poland;38;2015
Vidya Prathishthan;India;13;2015
Moscow State Regional Socio-Humanitarian Institute;Russia;15;2015
École Nationale Supérieure d'Architecture de Lyon;France;12;2015
Institute of Mental Health and Neurosciences;India;14;2015
Tokyo University of Social Welfare;Japan;28;2015
Buena Vista University;United States;8;2015
Stockholm School of Economics in Riga;Latvia;15;2015
École Supérieure Privée d'Ingénierie et de Technologies;Tunisia;20;2015
Faculdade Sumaré;Brazil;17;2015
Federal Polytechnic, Bida;Nigeria;8;2015
Shin Ansan University;South Korea;7;2015
Bluffton University;United States;8;2015
Shigakkan University;Japan;12;2015
Northwestern University in Qatar;Qatar;21;2015
Osh Technological University;Kyrgyzstan;2;2015
Universidad Politécnica y Artística del Paraguay;Paraguay;1;2015
Yantai Automobile Engineering Professional College;China;23;2015
Universitas Sintuwu Maroso;Indonesia;11;2015
Barbados Community College;Barbados;14;2015
University of Teacher Education Zug;Switzerland;7;2015
Ethiopian Defence University;Ethiopia;4;2015
École Polytechnique de Thiès;Senegal;2;2015
Universidad Abierta Para Adultos;Dominican Republic;1;2015
Bryansk State Engineering and Technological Academy;Russia;7;2015
Federal Polytechnic, Mubi;Nigeria;13;2015
Sri Siddhartha Academy of Higher Education;India;2;2015
Livingstone College;United States;10;2015
Federal College of Fisheries and Marine Technology;Nigeria;13;2015
Alanus University of Arts and Social Sciences;Germany;38;2015
Victoria University of Bangladesh;Bangladesh;6;2015
Phetchabun Rajabhat University;Thailand;6;2015
Belgrade Open School;Serbia;22;2015
Faculdade Ruy Barbosa;Brazil;22;2015
Siberian State University of Water Transport;Russia;1;2015
Universitas Karo;Indonesia;9;2015
College of Europe, Warsaw;Poland;28;2015
Cornell High Energy Synchrotron Source;United States;11;2015
The Engineering & Technical College of Chengdu University of Technology;China;19;2015
Surugadai University;Japan;10;2015
Ivy Tech Community College of Indiana;United States;18;2015
Barnes-Jewish College;United States;11;2015
Academic College at Wingate;Israel;4;2015
Masan University;South Korea;20;2015
Austin Independent School District;United States;9;2015
Instituto de Ciencias Tecnológicas;Chile;23;2015
Kazakh University of Technology and Business;Kazakhstan;1;2015
École Nationale Supérieure de Création Industrielle;France;12;2015
Islamic Azad University, Abadan;Iran;18;2015
Islamic Azad University, East Tehran Branch;Iran;35;2015
Norwegian Academy of Music;Norway;7;2015
BA School of Business and Finance;Latvia;15;2015
Atish Dipankar University of Science and Technology;Bangladesh;14;2015
Kantonsschule Schaffhausen;Switzerland;4;2015
Islamic Azad University, Buin-Zahra;Iran;19;2015
Varna Free University;Bulgaria;17;2015
SUNY Maritime College;United States;4;2015
University of London Institute in Paris;France;17;2015
Camosun College;Canada;17;2015
University of Montana Western;United States;14;2015
Universitas Amir Hamzah;Indonesia;2;2015
École Normale Supérieure - Marrakech;Morocco;12;2015
Mahatma Gandhi Institute;Mauritius;10;2015
Islamic Azad University, Bandar Anzali Branch;Iran;18;2015
Military Academy of Communications named after Marshal of the Soviet Union SM Budennogo;Russia;0;2015
Northwest Nazarene University;United States;18;2015
Midway University;United States;7;2015
Staatliche Akademie der Bildenden Künste Stuttgart;Germany;6;2015
Box Hill Institute;Australia;4;2015
CNI College;United States;59;2015
Carver Bible College;United States;10;2015
Perkins School for Blind;United States;3;2015
Kaunas University of Applied Engineering Sciences;Lithuania;5;2015
Centre d’Economie rurale;Belgium;9;2015
Moscow University for the Humanities;Russia;11;2015
Frontier Nursing University;United States;7;2015
College of Physicians of Philadelphia;United States;0;2015
Tulsa Community College;United States;6;2015
Community College of Qatar;Qatar;3;2015
Universidad Intercultural de Chiapas;Mexico;11;2015
JCT College Of Engineering And Technology;India;6;2015
NUS High School of Mathematics and Science;Singapore;12;2015
College of Physicians and Surgeons Pakistan;Pakistan;12;2015
University of South Asia;Pakistan;4;2015
Nichols College;United States;12;2015
Corporación Universitaria Comfacauca - Unicomfacauca;Colombia;9;2015
Universidad SEK;Chile;14;2015
Universidad de Otavalo;Ecuador;4;2015
Kaimosi Friends University College;Kenya;0;2015
Fujian Academy of Medical Sciences;China;8;2015
Union County College;United States;12;2015
Naragakuen University;Japan;8;2015
University of the Ozarks;United States;5;2015
Folkestone College;United Kingdom;0;2015
Universitas Kristen Immanuel;Indonesia;4;2015
Islamic University of Lebanon;Lebanon;14;2015
Institute for Integrated Management of Material Fluxes and of Resources;Germany;8;2015
San Francisco Unified School District;United States;4;2015
Barasat Government College;India;16;2015
Shandong University of Arts;China;7;2015
NFC Institute of Engineering and Technology;Pakistan;5;2015
College of Saint Elizabeth;United States;16;2015
Holyoke Community College;United States;5;2015
Universidad Argentina John F. Kennedy;Argentina;24;2015
Japanese Red Cross Hiroshima College of Nursing;Japan;13;2015
Istanbul Topkapi University;Türkiye;1;2015
Cégep de Jonquière;Canada;21;2015
University of Art and Social Sciences;Chile;24;2015
Al-Ghad International Health Sciences Colleges;Saudi Arabia;11;2015
University of Health Sciences Vientiane;Laos;15;2015
Daghestan State Pedagogical University;Russia;10;2015
Protestant University of Applied Sciences Rhineland-Westphalia-Lippe;Germany;16;2015
Shizuoka University of Welfare;Japan;14;2015
Institut Supérieur de Technologie Médicale;Cameroon;14;2015
European Graduate School;Switzerland;13;2015
Taipei City University of Science and Technology;Taiwan;26;2015
Notre Dame de Namur University;United States;13;2015
Berkshire College of Agriculture;United Kingdom;0;2015
Methodist University College Ghana;Ghana;13;2015
Lindsey Wilson College;United States;12;2015
Al Andalus University;Syria;15;2015
East European State Higher School in Przemyśl;Poland;14;2015
Montana State University–Northern;United States;10;2015
Wyższa Szkoła Zarządzania i Bankowości w Krakowie;Poland;23;2015
Federal Polytechnic, Nasarawa;Nigeria;6;2015
Eastern Florida State College;United States;3;2015
Lutheran University of Applied Sciences Nuremberg;Germany;4;2015
Casper College;United States;18;2015
Huainan Union University;China;13;2015
Universitas Pendidikan Putra Indonesia Cianjur;Indonesia;4;2015
Katholische Stiftungshochschule München;Germany;5;2015
School Centre Nova Gorica;Slovenia;2;2015
Barnaul Law Institute of the Russian Interior Ministry;Russia;2;2015
University of Africa;Zambia;5;2015
Briar Cliff University;United States;8;2015
Bergen Community College;United States;16;2015
Richmond, The American International University in London;United Kingdom;13;2015
Bethesda University;United States;11;2015
Pan Africa Christian University;Kenya;4;2015
University of Science and Arts of Oklahoma;United States;6;2015
University Alliance;United Kingdom;8;2015
Swiss Distance University of Applied Sciences;Switzerland;13;2015
Universidad Nacional Tecnológica;Dominican Republic;16;2015
Sudan Academy of Sciences;Sudan;14;2015
Universitas Veteran Republik Indonesia Makassar;Indonesia;4;2015
Chubu Gakuin University;Japan;17;2015
Sichuan Fine Arts Institute;China;10;2015
Arni University;India;13;2015
GLS University;India;6;2015
LAB University of Applied Sciences;Finland;6;2015
Institute of Rural Development Planning;Tanzania;7;2015
UniDistance Suisse;Switzerland;18;2015
New England Complex Systems Institute;United States;9;2015
Mount Mary University;United States;11;2015
Nyack College;United States;32;2015
Coronado Unified School District;United States;6;2015
Vladikavkaz Institute of Management;Russia;8;2015
National Open University;Taiwan;12;2015
Diplomatic Academy of Vienna;Austria;3;2015
Ecole Nationale Supérieure des Sciences de la Mer et de l'Aménagement du Littoral;Algeria;9;2015
Polytechnic University of the Valley of Mexico;Mexico;13;2015
Ukrainian National Tchaikovsky Academy of Music;Ukraine;4;2015
Faculty of Electrical Engineering and Computing in Zagreb;Croatia;17;2015
Petroleum Training Institute;Nigeria;11;2015
Mount Saint Mary College;United States;27;2015
McMaster Divinity College;Canada;21;2015
Notre Dame Seishin University;Japan;9;2015
Marlboro College;United States;11;2015
Universidad de la Sierra Juárez;Mexico;6;2015
Wyższa Szkoła Zarządzania w Gdańsku;Poland;33;2015
Brest State A.S. Pushkin University;Belarus;6;2015
Sekolah Tinggi Ilmu Hukum Sumpah Pemuda;Indonesia;9;2015
Doowon Technical University College;South Korea;14;2015
Atlantic International University;United States;13;2015
Suffolk County Community College;United States;7;2015
Universitas WR Supratman;Indonesia;4;2015
Altai State Humanities Pedagogical University;Russia;17;2015
Hagyard Equine Medical Institute;United States;12;2015
Siberian Scientific Research Institute of Oil Industry;Russia;3;2015
Dimitrie Cantemir University;Romania;10;2015
Krea University;India;0;2015
Garden City University College;Ghana;10;2015
Waldorf College;United States;17;2015
Musashino Art University;Japan;15;2015
Galileo University;Guatemala;25;2015
Malden Public Schools;United States;3;2015
University of Toamasina;Madagascar;4;2015
Rogaland Training & Education Centre;Norway;0;2015
Universitas Darul Ulum Islamic Centre Sudirman;Indonesia;7;2015
Rudny Industrial Institute;Kazakhstan;4;2015
