institution;country;production;year
Marymount California University;United States;4;2012
Amoud University;Somalia;0;2012
Rusangu University;Zambia;5;2012
College of Management “Edukacja”;Poland;26;2012
Siberian State University of Physical Education and Sport;Russia;9;2012
Middle East University;Lebanon;3;2012
Pierce College;United States;4;2012
Dalian Institute of Science and Technology;China;19;2012
Independence University;United States;12;2012
Cazenovia College;United States;4;2012
Men-Tsee-Khang;India;4;2012
Baekseok Culture University;South Korea;11;2012
University of Doha for Science and Technology;Qatar;6;2012
Universidad Nacional de Agricultura;Honduras;3;2012
Centro Universitario FIAM FAAM;Brazil;5;2012
S&T Slovenija;Slovenia;6;2012
Constantin Brâncoveanu University;Romania;8;2012
Tecnológico de Estudios Superiores de Jocotitlán;Mexico;3;2012
Northwest College;United States;1;2012
Universidad Vasco de Quiroga;Mexico;5;2012
Instituto Universitario de La Paz;Colombia;19;2012
Wilhelm Büchner Hochschule;Germany;1;2012
Kryachkov Novosibirsk State University of Architecture, Design and Arts;Russia;1;2012
Escola Superior de Educação de Paula Frassinetti;Portugal;4;2012
Karkonosze College in Jelenia Góra;Poland;7;2012
Ghana College of Physicians and Surgeons;Ghana;0;2012
Mount St. Mary's University;United States;7;2012
Tainan National University of the Arts;Taiwan;1;2012
Sports University of Tirana;Albania;4;2012
Maharaja Bir Bikram University;India;0;2012
Dewan Kesenian Jakarta;Indonesia;2;2012
College of Lake County;United States;5;2012
Carl Albert State College;United States;13;2012
Kochi Gakuen College;Japan;6;2012
Monterey Peninsula College;United States;3;2012
Wakefield College;United Kingdom;8;2012
Greenfield Community College;United States;5;2012
South Essex College;United Kingdom;4;2012
Bunka Gakuen University;Japan;11;2012
Universitatea Ecologica din Bucuresti;Romania;3;2012
Warren County Schools;United States;1;2012
Akhbar El Yom Academy;Egypt;5;2012
Cherkasy Institute of Fire Safety named after Chornobyl Heroes of National University of Civil Defence of Ukraine;Ukraine;4;2012
Water Sanitation and Hygiene Institute;India;6;2012
Time Université;Tunisia;6;2012
Hokkaido Chitose College of Rehabilitation;Japan;0;2012
University of Belgrade - Faculty of Agriculture;Serbia;6;2012
Institute for Clinical Social Work;United States;9;2012
Florida Institute of Oceanography;United States;4;2012
Moorpark College;United States;3;2012
Nishogakusha University;Japan;6;2012
New Mexico State University Carlsbad;United States;4;2012
Theological University of Apeldoorn;The Netherlands;2;2012
Seisa Dohto University;Japan;2;2012
Kawamura Gakuen Women's University;Japan;12;2012
Kamehameha Schools;United States;5;2012
International University of Management;Namibia;0;2012
Voronezh Institute of High Technologies;Russia;2;2012
Wartburg Theological Seminary;United States;1;2012
Canadian Forces College;Canada;6;2012
Paul Smith's College;United States;6;2012
Nkumba University;Uganda;1;2012
Ifugao State University;Philippines;2;2012
Keuka College;United States;7;2012
SMK University of Applied Social Sciences;Lithuania;4;2012
Kuzbass Institute of Economics and Law;Russia;0;2012
Corporación Universitaria Autónoma de Nariño;Colombia;0;2012
Akademie für Technikfolgenabschätzung;Germany;2;2012
Hochschule für den öffentlichen Dienst in Bayern;Germany;1;2012
Shahab Danesh University;Iran;3;2012
The Independent Institute of Education;South Africa;0;2012
Northern New Mexico College;United States;6;2012
ASA University Bangladesh;Bangladesh;12;2012
Somerset Community College;United States;7;2012
Vilnius College of Technologies and Design;Lithuania;2;2012
National University of Study and Research in Law;India;16;2012
West Bengal State Council of Technical Education;India;3;2012
Central America Health Sciences University;Belize;4;2012
Centro Universitario Siglo XXI;Mexico;2;2012
Akadémia Umení v Banskej Bystrici;Slovakia;1;2012
Srishti Institute of Art Design and Technology;India;0;2012
Universidad Cristiana Autónoma de Nicaragua;Nicaragua;2;2012
North-West State Technical University;Russia;9;2012
Państwowa Wyższa Szkoła Zawodowa we Włocławku;Poland;5;2012
Middlesex County College;United States;4;2012
Kyushu University of Nursing and Social Welfare;Japan;8;2012
New College Durham;United Kingdom;1;2012
Sonoda Women's University;Japan;7;2012
Tusculum College;United States;3;2012
College of Saint Mary;United States;3;2012
University Sinergija;Bosnia and Herzegovina;3;2012
Columbia Basin College;United States;10;2012
International Space University;United States;0;2012
Universidad Nacional Experimental Sur del Lago "Jesús María Semprum";Venezuela;4;2012
Universidad Tecnológica de Santiago;Dominican Republic;1;2012
Lindsay Unified School District;United States;6;2012
Tsuruga Nursing University;Japan;0;2012
Takarazuka University of Medical and Health Care;Japan;8;2012
Higher Education Complex of Bam;Iran;5;2012
Atlantic School of Theology;Canada;3;2012
Friends University;United States;8;2012
Vancouver Community College;Canada;9;2012
Nihon Institute of Medical Science;Japan;5;2012
Gondwana University;India;0;2012
Christian Heritage College;Australia;4;2012
Voronezh Institute of the Federal Penitentiary Service of Russia;Russia;0;2012
West African College of Physicians;Nigeria;0;2012
Ellinogermaniki Agogi;Greece;9;2012
Šolski center Slovenj Gradec;Slovenia;3;2012
Atyrau University of Oil and Gas;Kazakhstan;1;2012
Osaka Prefecture University College of Technology;Japan;14;2012
Lakeland College;United States;1;2012
College of Coastal Georgia;United States;1;2012
American Farm School;Greece;2;2012
Century College;United States;20;2012
Saigon Technology University;Vietnam;1;2012
La Cambre;Belgium;4;2012
Hillsborough County Public Schools;United States;7;2012
University of Makati;Philippines;3;2012
Cebu Institute of Technology University;Philippines;1;2012
Partido State University;Philippines;1;2012
Korean National Police University;South Korea;4;2012
Churchill School and Center;United States;3;2012
Śląska Wyższa Szkoła Informatyczno-Medyczna;Poland;0;2012
Software Training and Development Centre;India;3;2012
University of Applied Sciences for Media Communication and Business;Germany;4;2012
L. A. Orbeli Institute of Physiology NAS RA;Armenia;5;2012
Netherlands School of Public Administration;The Netherlands;5;2012
Bandung Raya University;Indonesia;3;2012
National University of Equatorial Guinea;Equatorial Guinea;5;2012
Pocatello High School;United States;13;2012
Tibiscus University of Timișoara;Romania;8;2012
Ulyanovsk State Agricultural Academy named after PA Stolypin;Russia;5;2012
Universidade Lusíada de Angola;Angola;6;2012
Vesalius College;Belgium;15;2012
Manchester Community College - Connecticut;United States;4;2012
Southern Nazarene University;United States;20;2012
Manchester Grammar School;United Kingdom;6;2012
University of Mediterranean Karpasia;Cyprus;4;2012
Mars Hill University;United States;9;2012
International University in Germany;Germany;1;2012
University of the South Pacific - Solomon Islands Campus;Solomon Islands;0;2012
Smolensk State Agricultural Academy;Russia;0;2012
Fundación Universitaria Cafam;Colombia;3;2012
Universidad Champagnat;Argentina;11;2012
Institut National Supérieur des Sciences et Techniques d'Abéché;Chad;1;2012
Mécanismes Centraux et Périphériques de la Neurodégénérescence;France;5;2012
Universidad Tecnológica de Nayarit;Mexico;0;2012
Medaille College;United States;10;2012
Methodist Theological School in Ohio;United States;3;2012
Hubert Kairuki Memorial University;Tanzania;3;2012
Texas Health and Science University;United States;2;2012
Southeastern Universities Research Association;United States;3;2012
Instituto Superior de Ciências Educativas;Portugal;6;2012
Lebanese German University;Lebanon;6;2012
Gansu Province Computing Center;China;14;2012
École Nationale Supérieure d'Architecture de Normandie;France;1;2012
Universidad Casa Grande;Ecuador;2;2012
Academy of the Police Force in Bratislava;Slovakia;4;2012
Corporación Universitaria Republicana;Colombia;3;2012
Anhui Academy of Medical Sciences;China;9;2012
Universidad Privada Antonio Guillermo Urrelo;Peru;0;2012
NHL University of Applied Sciences;The Netherlands;9;2012
State Higher Vocational School in Koszalin;Poland;14;2012
Moscow Open Social University;Russia;5;2012
International Institute of Health Management Research, Delhi;India;8;2012
Thomas Edison State University;United States;5;2012
Central Conservatory of Music;China;4;2012
Kerala School of Mathematics;India;2;2012
Escuela Oficial de Idiomas de Granada;Spain;6;2012
Anglo-American University;Czechia;7;2012
Mimasaka University;Japan;14;2012
Colby–Sawyer College;United States;8;2012
Mongolia International University;Mongolia;6;2012
University of Medicine 2 Yangon;Myanmar;2;2012
Univerzitet Za Poslovne Studije;Bosnia and Herzegovina;7;2012
Pontifical Biblical Institute;Italy;2;2012
Tottori College;Japan;10;2012
Hamdard University Bangladesh;Bangladesh;1;2012
Guildhall School of Music and Drama;United Kingdom;7;2012
University of Bohol;Philippines;9;2012
Oikos University;United States;3;2012
Samara State Institute of Culture;Russia;1;2012
The David Hume Institute;United Kingdom;3;2012
Scarsdale Public Schools;United States;2;2012
Tucson Unified School District;United States;3;2012
Moscow Institute of Energy and Energy Saving;Russia;1;2012
SverdNIIhimmash;Russia;5;2012
Shri Ramswaroop Memorial College of Engineering and Management;India;4;2012
Kawasaki College of Allied Health Professions;Japan;8;2012
Belmont Abbey College;United States;8;2012
Baker College;United States;9;2012
Gunma Prefectural Women's University;Japan;4;2012
SUNY Morrisville;United States;13;2012
Southwest Wisconsin Technical College;United States;6;2012
Aquinas Institute of Theology;United States;6;2012
National University System;United States;21;2012
College of Environmental Protection;Slovenia;9;2012
Suzhou Art & Design Technology Institute;China;8;2012
Universidad Evangélica Boliviana;Bolivia;7;2012
Archdiocese of Chicago;United States;3;2012
Seisen University;Japan;9;2012
Kent State University at Ashtabula;United States;13;2012
Genesee Community College;United States;0;2012
CMJ University;India;55;2012
Hiroshima Jogakuin University;Japan;5;2012
Western Texas College;United States;3;2012
Voronezh State Academy of Arts;Russia;2;2012
Fachhochschule des Mittelstands;Germany;0;2012
Institute for Recent History of Serbia;Serbia;4;2012
Ladies College;Sri Lanka;6;2012
Ural State University of Physical Culture;Russia;2;2012
Facultad Latinoamericana de Ciencias Costa Rica;Costa Rica;4;2012
Alpine Learning Group;United States;11;2012
Zambia Centre for Accountancy Studies;Zambia;0;2012
University of Central Thailand;Thailand;9;2012
Institutul Național de Cercetări Economice;Moldova;1;2012
University Center of Aflou;Algeria;5;2012
Wuhan University of Engineering Science;China;0;2012
Oregon College of Oriental Medicine;United States;17;2012
Tenshi College;Japan;11;2012
Saddleback College;United States;5;2012
Ryotokuji University;Japan;4;2012
Lake Tahoe Community College;United States;7;2012
Chunnam Techno University;South Korea;17;2012
Tenri Health Care University;Japan;8;2012
Chigasaki Rehabilitation College;Japan;17;2012
Warsaw School of Computer Science;Poland;20;2012
Otemae University;Japan;5;2012
Minsk State Linguistic University;Belarus;2;2012
South China Business College Guangdong University of Foreign Studies;China;5;2012
Aichi Mizuho College;Japan;0;2012
Cegep regional de Lanaudiere;Canada;5;2012
Faculty of Polymer Technology;Slovenia;2;2012
Russian State Academy of Intellectual Property;Russia;1;2012
University of the South Pacific - Samoa Campus;Samoa;2;2012
Phranakhon Si Ayutthaya Rajabhat University;Thailand;1;2012
Wakkanai Hokusei Gakuen College;Japan;6;2012
Niger State Polytechnic;Nigeria;3;2012
Colegiatura Colombiana Institución Universitaria;Colombia;2;2012
German Graduate School of Management and Law;Germany;10;2012
Milltown Institute of Theology and Philosophy;Ireland;16;2012
Ringling College of Art and Design;United States;7;2012
Fedorovsky Polar State University;Russia;2;2012
Moscow Institute of Economics Politics and Law;Russia;4;2012
Saint John's University;Thailand;5;2012
Mahatma Gandhi University;Rwanda;3;2012
American Friends of Tel Aviv University;United States;4;2012
Cincinnati Public Schools;United States;0;2012
Partium Christian University;Romania;3;2012
University of Belgrade – Faculty of Biology;Serbia;1;2012
Kyrgyz National Agrarian University named after K.I. Skryabin;Kyrgyzstan;1;2012
Paktia University;Afghanistan;1;2012
Yonezawa Women's Junior College;Japan;10;2012
Phitsanulok University;Thailand;11;2012
Sudan International University;Sudan;0;2012
Cuiavian University;Poland;4;2012
Centro Universitário da Fundação Educacional Guaxupé;Brazil;12;2012
Schwetzingen Technical Institute & Graduate Court Registrars' College;Germany;5;2012
Université Kofi Annan de Guinée;Guinea;5;2012
Team University;Uganda;0;2012
École Nationale Supérieure d'Architecture de Clermont-Ferrand;France;10;2012
Pankey Institute;United States;6;2012
Texas Southmost College;United States;13;2012
Hartnell College;United States;2;2012
International Baccalaureate;Switzerland;8;2012
St. Thomas Aquinas College;United States;13;2012
Sorsogon State University;Philippines;7;2012
Bolton College;United Kingdom;0;2012
Samara Law Institute of the Federal Penitentiary Service of Russia;Russia;0;2012
