institution;country;production;year
Sholokhov Moscow State University for Humanities;Russia;30;2014
Dr. Babasaheb Ambedkar Open University;India;4;2014
Washington County Schools;United States;2;2014
École Européenne Supérieure de l'Image;France;3;2014
Fundação Liberato;Brazil;4;2014
British University Vietnam;Vietnam;0;2014
Instituto Superior de Ciências de Educação à Distância;Mozambique;4;2014
International Women University;Indonesia;1;2014
Technological University Kyaukse;Myanmar;0;2014
Chadwick University;United States;2;2014
Union City Public Schools;United States;9;2014
Tompkins Cortland Community College;United States;0;2014
Midlands Technical College;United States;2;2014
Pápa Reformed Theological Seminary;Hungary;4;2014
Sierra College;United States;5;2014
Bedër University;Albania;19;2014
Nagasaki Women's Junior College;Japan;3;2014
CAMPUS 02 University for Applied Sciences;Austria;6;2014
Federal Institute for Education Development;Russia;4;2014
International Banking Institute;Russia;2;2014
Bolivarian University of Chile;Chile;2;2014
Colegiul National Mihai Eminescu;Romania;3;2014
Centro Universitario de Chihuahua;Mexico;8;2014
Faculdade Estácio de Alagoas;Brazil;13;2014
Texas Chiropractic College;United States;9;2014
Albertus Magnus College;United States;2;2014
Normandale Community College;United States;4;2014
Zhukovsky Air Force Engineering Academy;Russia;0;2014
Manor College;United States;0;2014
Den-en Chofu University;Japan;7;2014
St Clements University Higher Education School;Niue;4;2014
Universities at Shady Grove;United States;1;2014
Burlington School District;United States;1;2014
Universidad Vizcaya de las Américas;Mexico;1;2014
Universidad del Cono Sur de las Américas;Paraguay;3;2014
Kigali Independent University;Rwanda;3;2014
École Biblique et Archéologique Française de Jérusalem;Israel;2;2014
Kazakh-Russian International University;Kazakhstan;2;2014
Duale Hochschule Gera-Eisenach;Germany;0;2014
Mediadesign Hochschule für Design und Informatik;Germany;5;2014
École des Sciences de I'information;Morocco;0;2014
Bioterra University Bucharest;Romania;10;2014
Institute of Art Restoration;Russia;0;2014
Boise Kidney & Hypertension Institute;United States;3;2014
Tobolsk Pedagogical Institute named after D. I. Mendeleev;Russia;2;2014
Northern College;United Kingdom;11;2014
Universiteti Metropolitan Tirana;Albania;5;2014
Federal College of Education, Iwo;Nigeria;4;2014
Feni University;Bangladesh;3;2014
Federal College of Education (Technical), Umunze;Nigeria;4;2014
Kentucky Wesleyan College;United States;5;2014
Western Seminary;United States;1;2014
Northwest Arkansas Community College;United States;4;2014
Ashworth College;United States;3;2014
Wekerle Business School;Hungary;12;2014
Iberoamerican University of Science and Technology;Chile;3;2014
Cebu Doctors' University;Philippines;2;2014
Universidad Isalud;Argentina;6;2014
Gdańska Wyższa Szkoła Humanistyczna;Poland;4;2014
American University in Bosnia and Herzegovina;Bosnia and Herzegovina;4;2014
Belmont College;United States;1;2014
Rudolf Steiner College;United States;5;2014
Institut Supérieur des Biotechnologies de Paris;France;3;2014
Nagasaki Prefectural Nagasaki Technical High School;Japan;3;2014
Académie de Nancy-Metz;France;2;2014
Université Adam Barka d'Abéché;Chad;1;2014
South Johnston High School;United States;1;2014
Institute for Educational Quality Improvement;Germany;9;2014
G.T.N. Arts College;India;3;2014
Wharton County Junior College;United States;3;2014
Shikoku Gakuin University;Japan;4;2014
Kushiro Public University of Economics;Japan;6;2014
Uekusa Gakuen University;Japan;9;2014
William Booth College;United Kingdom;0;2014
Queensland Theological College;Australia;0;2014
Lenoir Community College;United States;2;2014
Southwest Texas Junior College;United States;10;2014
Middlesex Community College;United States;0;2014
Mohammad Ali Jauhar University;India;1;2014
Khujand State University;Tajikistan;1;2014
New Orleans Baptist Theological Seminary;United States;0;2014
Strayer University;United States;8;2014
Wyższa Szkoła Ekonomii, Prawa i Nauk Medycznych im. prof. Edwarda Lipińskiego;Poland;8;2014
Kansai University of Social Welfare;Japan;8;2014
Osaka Butsuryo University;Japan;5;2014
Fachhochschule der Diakonie;Germany;7;2014
Indonesian Bakti University of Banyuwangi;Indonesia;1;2014
American University of Barbados;Barbados;14;2014
Tohoku University of Community Service and Science;Japan;3;2014
Iowa Wesleyan College;United States;3;2014
Lane Community College;United States;5;2014
Edward Waters University;United States;2;2014
Tennessee Temple University;United States;8;2014
American University in London;United Kingdom;0;2014
University of Medicine Magway;Myanmar;1;2014
Estonian Entrepreneurship University of Applied Sciences;Estonia;1;2014
Fukuoka Jo Gakuin University;Japan;4;2014
Pandit Deendayal Upadhyaya Shekhawati University;India;5;2014
Bugema University;Uganda;4;2014
Istituto di Istruzione Secondaria Superiore "V. Lilla" Francavilla Fontana - Oria;Italy;2;2014
Corporación Educativa del Litoral;Colombia;3;2014
St. Paul University Manila;Philippines;1;2014
Niigata Prefectural Niigata Minami High School;Japan;4;2014
ECAM Rennes Louis de Broglie;France;12;2014
Academy of Physiotherapy in Wrocław;Poland;8;2014
Cheongam College;South Korea;12;2014
Idaho Business for Education;United States;1;2014
Academy of Hotel Management and Catering Industry;Poland;3;2014
Seminole Public Schools;United States;14;2014
Polar Scientific;United Kingdom;3;2014
Institut Nalanda;Indonesia;1;2014
Gangwon Provincial University;South Korea;14;2014
Mie Chukyo University;Japan;0;2014
Hague Academy of International Law;The Netherlands;2;2014
Macomb Community College;United States;5;2014
Nazarene Theological College;Australia;12;2014
Hatyai University;Thailand;3;2014
University of Kamina;DR Congo;9;2014
Institute of Business Leadership;Pakistan;0;2014
Real Conservatorio Superior de Música de Madrid;Spain;11;2014
Gdansk School of Higher Education;Poland;9;2014
Faculdade de Itaituba;Brazil;4;2014
Yo San University;United States;6;2014
Institut Sains dan Teknologi TD Pardede;Indonesia;28;2014
Polytech Tours;France;1;2014
Cincinnati State Technical and Community College;United States;4;2014
Osaka Shin-ai College;Japan;2;2014
Yavapai College;United States;4;2014
North Warwickshire and Hinckley College;United Kingdom;0;2014
Monroe County Community College;United States;5;2014
Instituto Superior Bissaya Barreto;Portugal;8;2014
Institut Supérieur d'Études Maritimes;Morocco;2;2014
ECAM Institut Supérieur Industriel;Belgium;4;2014
Szkoła Aspirantów Państwowej Straży Pożarnej;Poland;11;2014
Hessische Hochschule für Polizei und Verwaltung;Germany;1;2014
Otemae College of Nutrition;Japan;2;2014
Academy of Public Administration under the aegis of the President of the Republic of Belarus;Belarus;1;2014
Western International University;United States;0;2014
Institute of World Civilizations;Russia;1;2014
Saint Petersburg Institute of Law named after Prince P. Oldenburg;Russia;1;2014
THIM van der Laan University College Physiotherapy;Switzerland;7;2014
Malopolska Higher Vocational School of J. Dietl in Kraków;Poland;10;2014
Escola Superior de Saúde Ribeiro Sanches;Portugal;7;2014
Graduate School Neurosciences Amsterdam Rotterdam;The Netherlands;0;2014
Universidad Hispanoamericana;Nicaragua;10;2014
Singapore Institute of Management;Singapore;15;2014
University of Priština - Kosovska Mitrovica;Kosovo;2;2014
PLA Rocket Force Research Institute;China;7;2014
Sri Ramakrishna Engineering College;India;17;2014
Saga Women's Junior College;Japan;1;2014
University of Maine at Machias;United States;3;2014
Yeungjin College;South Korea;3;2014
Santa Fe Community College;United States;0;2014
Dakota Wesleyan University;United States;5;2014
Australian College of Theology;Australia;4;2014
Art Academy of Cincinnati;United States;7;2014
York Technical College;United States;0;2014
Coleg Gwent;United Kingdom;0;2014
University of Judicial Sciences and Administrative Services;Iran;4;2014
Krishna Kanta Handiqui State Open University;India;2;2014
Gnieźnieńska Szkoła Wyższa Milenium;Poland;10;2014
California Institute for Human Science;United States;0;2014
International Academy of Ecology, Human and Nature Safety;Russia;2;2014
Tajik Agrarian University Shirinsho Shotemur;Tajikistan;14;2014
German Foreign Trade and Transport Academy;Germany;13;2014
Art and Design University of Cluj-Napoca;Romania;2;2014
Australian Institute of Music;Australia;3;2014
Universidad Tecnológica de Chihuahua;Mexico;1;2014
Howard Community College;United States;5;2014
Delgado Community College;United States;4;2014
Northeastern Oklahoma A&M College;United States;0;2014
Northern Essex Community College;United States;2;2014
Center for Art and Media Karlsruhe;Germany;1;2014
Hong Kong Academy for Performing Arts;Hong Kong;1;2014
Universidad Hebraica;Mexico;2;2014
École Supérieure Multinationale des Télécommunications;Senegal;5;2014
Christian Family Service Centre;Hong Kong;2;2014
Institut Catholique d'Arts et Métiers;France;8;2014
Lamar State College–Port Arthur;United States;0;2014
Al-Khair University;Pakistan;2;2014
Reial Acadèmia de Ciències i Arts de Barcelona;Spain;2;2014
LUdeS University;Switzerland;10;2014
Episcopal High School;United States;9;2014
Weldon City Schools;United States;4;2014
Center for Business Studies;Switzerland;0;2014
Apex School of Theology;United States;5;2014
Saturday Academy;United States;3;2014
Sabzevar University of New Technology;Iran;0;2014
Hara University;Afghanistan;2;2014
William Woods University;United States;4;2014
American Association of Community Colleges;United States;0;2014
Coastline Community College;United States;2;2014
City of Bristol College;United Kingdom;5;2014
Minobusan University;Japan;0;2014
Keisen University;Japan;5;2014
Daekyeung University;South Korea;6;2014
Universidad Católica de Costa Rica;Costa Rica;3;2014
Westfalen-Kolleg;Germany;1;2014
Resource Conservation District of Santa Cruz County;United States;4;2014
Siberian State Order of the Red Banner of Labor Research Institute of Metrology;Russia;12;2014
Staropolska Szkoła Wyższa w Kielcach;Poland;4;2014
Samtskhe-Javakheti State University;Georgia;1;2014
Paraguayan Center for Population Studies;Paraguay;3;2014
Universidad para el Desarrollo Andino;Peru;9;2014
Universidad Escuela Libre de Derecho;Costa Rica;4;2014
Cégep Limoilou;Canada;2;2014
Haute école de travail social et de la santé Lausanne - HETSL, HES-SO;Switzerland;0;2014
Instituto Tecnológico de Ciudad Guzmán;Mexico;3;2014
Memphis Theological Seminary;United States;1;2014
Des Moines Area Community College;United States;6;2014
Yamaguchi Junior College;Japan;1;2014
Olympic College;United States;4;2014
Becker College;United States;4;2014
Regenesys Business School;South Africa;18;2014
Shanti Business School;India;3;2014
Sheridan College;United States;2;2014
Universidad de Concepción del Uruguay;Argentina;4;2014
Universidad Del Pacífico Ecuador;Ecuador;4;2014
Pacific Arts Association;United States;2;2014
Flint Community Schools;United States;1;2014
Saxon Police Force;Germany;14;2014
Instituto Paulista de Ensino e Pesquisa;Brazil;6;2014
Centro Universitario Internazionale;Italy;2;2014
Tekniska Högskolans Studentkår;Sweden;3;2014
Islamic Azad University, Shahinshahr Branch;Iran;0;2014
Alamo Colleges;United States;1;2014
Universidad Tecnológica Emiliano Zapata del Estado de Morelos;Mexico;6;2014
École nationale supérieure de paysage de Versailles;France;3;2014
Instituto Superior de Ciências da Educação da Huíla;Angola;18;2014
Instituto Tecnológico Superior del Occidente del Estado de Hidalgo;Mexico;1;2014
Russian-Tajik Slavonic University;Tajikistan;3;2014
Snow College;United States;5;2014
Technical College of the Lowcountry;United States;3;2014
Harrisburg Area Community College;United States;3;2014
Ural Law Institute Russian Ministry of Internal Affairs;Russia;1;2014
University of Structural Engineering and Architecture Lyuben Karavelov;Bulgaria;5;2014
Nanjing Institute of Mechatronic Technology;China;6;2014
Belarusian State Aviation Academy;Belarus;6;2014
Police Academy of the Czech Republic in Prague;Czechia;5;2014
Edutus University;Hungary;4;2014
University of Applied Management Studies;Germany;2;2014
Kyungmin University;South Korea;7;2014
South African College of Applied Psychology;South Africa;1;2014
Washington Glass School;United States;2;2014
Danish College of General Practitioners;Denmark;7;2014
Manhattan School of Music;United States;4;2014
Yongcheng Vocational College;China;8;2014
Harold Washington College;United States;6;2014
Grossmont College;United States;0;2014
Hirosaki Gakuin University;Japan;7;2014
Barnsley College;United Kingdom;0;2014
Hochschule für Grafik und Buchkunst Leipzig;Germany;0;2014
Higher Education Institution Lucia de Brouckère;Belgium;10;2014
Petrozavodsk State Glazunov Conservatory;Russia;3;2014
Central European Institute of Technology;Austria;7;2014
The Carolinas Center;United States;7;2014
Yonezawa Technical High School;Japan;1;2014
Parwan University;Afghanistan;0;2014
Greenleaf University;United States;2;2014
St. Louis Public Schools;United States;1;2014
Universidad Privada Sergio Bernales;Peru;5;2014
Riga Graduate School of Law;Latvia;17;2014
Universitatea Avram Iancu;Romania;5;2014
Kansas Wesleyan University;United States;4;2014
Dallas County Community College District;United States;6;2014
